metric_name,condition,subject_id,split,value,seed,checkpoint
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.5516836047172546,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.005,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.02,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.05,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,99.79,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,97.0,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.5706801414489746,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.4056712633566187,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.5000647825296657,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.5706801986046706,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.00023071188076220005,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top1,noise,all,test,0.005,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top5,noise,all,test,0.02,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/top10,noise,all,test,0.05,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,99.79,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,noise,all,test,97.0,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.5706801414489746,42,outputs\exp01_eeg_to_clip\checkpoints\best.pt
