metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/top5,permuted,sub-01,test,0.035,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,permuted,sub-01,test,0.045,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,permuted,sub-01,test,92.54,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,permuted,sub-01,test,93.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,permuted,sub-01,test,0.2693062126636505,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mse,permuted,sub-01,test,0.5316510956913909,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mae,permuted,sub-01,test,0.5057782162203459,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_cosine,permuted,sub-01,test,0.26930622796713677,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_pearson,permuted,sub-01,test,0.02025852129757274,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top1,permuted,all,test,0.0,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top5,permuted,all,test,0.035,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,permuted,all,test,0.045,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,permuted,all,test,92.54,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,permuted,all,test,93.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,permuted,all,test,0.2693062126636505,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top1,zero,sub-01,test,0.005,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top5,zero,sub-01,test,0.025,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,zero,sub-01,test,0.05,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,zero,sub-01,test,100.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,zero,sub-01,test,100.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,zero,sub-01,test,0.21807163953781128,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mse,zero,sub-01,test,0.5414137263442007,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mae,zero,sub-01,test,0.519028653856288,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_cosine,zero,sub-01,test,0.21807161829536897,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.21807163953781128,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.015,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.03,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.06,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,95.865,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,90.0,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.2962094843387604,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.4800257468030973,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.4781204770842825,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.2962094815142644,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,0.010463861325966455,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top1,noise,all,test,0.015,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top5,noise,all,test,0.03,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/top10,noise,all,test,0.06,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,95.865,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/median_rank,noise,all,test,90.0,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.2962094843387604,42,outputs\exp01_raw_temporal_100_600_eeg_to_clip\checkpoints\best.pt
