metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/mean_rank,noise,sub-01,test,97.335,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,90.5,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.5445353984832764,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.36350933003331787,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.4583866448894277,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.5445353300857154,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,0.009677146616800726,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,14.89034186447543,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8643675706231455,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,-0.00020813228402721546,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.005,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.025,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.04,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,97.335,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,90.5,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.5445353984832764,42,outputs\exp03_raw_temporal_100_600_eeg_lowlevel_multitask\checkpoints\best.pt
