metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/top5,noise,sub-01,test,0.03,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.045,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,100.085,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,101.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.6277719140052795,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.30565153730028755,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.42744568414404854,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.6277718761228095,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,0.00032013985715380534,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,13.830752728211595,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8419033755163992,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,0.0014282493362045064,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.005,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.03,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.045,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,100.085,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,101.5,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.6277719140052795,42,outputs\exp03_raw_ablate_mvnn_eeg_lowlevel_multitask\checkpoints\best.pt
