metric_name,condition,subject_id,split,value,seed,checkpoint
embedding/mean_cosine,zero,sub-01,test,0.2125308167932008,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,zero,sub-01,test,16.060404839024237,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,zero,sub-01,test,1.8781114429368904,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,zero,sub-01,test,0.0,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,zero,all,test,0.005,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,zero,all,test,0.025,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,zero,all,test,0.05,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,zero,all,test,100.5,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,zero,all,test,100.5,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,zero,all,test,0.21253082156181335,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,sub-01,test,0.005,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,sub-01,test,0.02,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,sub-01,test,0.045,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,sub-01,test,99.655,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,98.0,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.3059193789958954,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.4696683262350776,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.47085930341802057,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.3059193847809112,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,0.0028829836593929846,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,15.47398498955246,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8691888789896123,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,-0.005995862488048966,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.005,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.02,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.045,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,99.655,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,98.0,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.3059193789958954,42,outputs\exp03_raw_temporal_200_400_eeg_lowlevel_multitask\checkpoints\best.pt
