metric_name,condition,subject_id,split,value,seed,checkpoint
retrieval/mean_rank,noise,sub-01,test,103.515,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,sub-01,test,103.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,sub-01,test,0.18990856409072876,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mse,noise,sub-01,test,0.5203300401843247,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mae,noise,sub-01,test,0.47913423686437,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_cosine,noise,sub-01,test,0.18990857697075825,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
embedding/mean_pearson,noise,sub-01,test,-0.012150148930781044,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mse,noise,sub-01,test,15.252756446540367,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mae,noise,sub-01,test,1.8681520838309031,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
lowlevel/mean_pearson,noise,sub-01,test,-0.0028217009963021618,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top1,noise,all,test,0.0,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top5,noise,all,test,0.025,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/top10,noise,all,test,0.05,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_rank,noise,all,test,103.515,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/median_rank,noise,all,test,103.5,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
retrieval/mean_cosine,noise,all,test,0.18990856409072876,42,outputs\exp03_raw_frequency_0_5_40_eeg_lowlevel_multitask\checkpoints\best.pt
